     collisions(billions)   time(microsecond)   temperature(K)   Etotal(kJ/mol)   KE(kJ/mol)   PE(kJ/mol)
===============================================================================================================
         0.0000                  0.0000            1028.4          25707.0360    25704.0000        3.0360
         0.1000                  0.0034            1052.4          26181.8791    26241.2136      -59.3345
         0.2000                  0.0070             899.2          22734.4712    22801.5900      -67.1188
         0.3000                  0.0108             784.3          20173.5885    20219.1948      -45.6063
         0.4000                  0.0149             735.7          19085.5160    19128.9168      -43.4008
         0.5000                  0.0193             560.0          15086.9154    15180.7824      -93.8670
         0.6435                  0.0258             516.5          14106.5736    14202.7452      -96.1716
         0.6500                  0.0261             513.0          13942.4402    14125.2048     -182.7646
         0.7898                  0.0327             493.3          13572.8507    13682.6676     -109.8169
         0.8000                  0.0332             495.9          13542.9104    13740.0732     -197.1628
         0.9358                  0.0398             429.3          12053.6598    12245.8140     -192.1542
         1.0000                  0.0430             427.0          11943.4864    12192.2640     -248.7776
         1.1319                  0.0497             380.8          10796.1214    11154.6792     -358.5578
         1.2500                  0.0558             377.2          10797.4035    11074.5684     -277.1649
         1.3767                  0.0627             333.1           9150.1046    10084.1076     -934.0030
         1.5030                  0.0695             323.6           8839.9836     9869.9076    -1029.9240
         1.6296                  0.0764             333.2           9379.7451    10084.9644     -705.2193
         1.7562                  0.0833             341.1           9307.0623    10262.7504     -955.6881
         1.8828                  0.0901             325.9           8978.8061     9923.0292     -944.2231
         2.0094                  0.0970             339.9           9247.9564    10236.6180     -988.6616
         2.1361                  0.1039             333.8           9161.3455    10099.5300     -938.1845
         2.2500                  0.1101             322.5           9026.3830     9845.0604     -818.6774
         2.3766                  0.1169             329.0           9172.0571     9992.0016     -819.9445
         2.5029                  0.1238             333.0           9233.4876    10080.6804     -847.1928
         2.6294                  0.1307             325.4           8893.6494     9910.1772    -1016.5278
         2.7559                  0.1376             335.5           9011.2585    10138.5144    -1127.2559
         2.8826                  0.1444             322.9           8707.0771     9854.0568    -1146.9797
         3.0090                  0.1513             340.8           9130.3062    10257.1812    -1126.8750
         3.1355                  0.1582             330.4           9094.7238    10022.4180     -927.6942
         3.2500                  0.1644             327.8           9203.2038     9965.0124     -761.8086
