     collisions(billions)   time(microsecond)   temperature(K)   Etotal(kJ/mol)   KE(kJ/mol)   PE(kJ/mol)
         2.3798                  0.2281             304.9           2459.7201     4129.6320    -1669.9119
         2.4450                  0.2351             318.0           2865.7377     4258.2384    -1392.5007
         2.5099                  0.2420             292.2           2388.9530     4005.1440    -1616.1910
         2.5750                  0.2489             314.5           2589.1931     4223.7936    -1634.6005
         2.6398                  0.2558             295.8           2384.2508     4040.1504    -1655.8996
         2.7048                  0.2627             323.1           2310.0080     4308.0336    -1998.0256
         2.7699                  0.2697             327.4           2192.5727     4350.7152    -2158.1425
         2.8350                  0.2766             318.8           2118.3532     4266.2880    -2147.9348
         2.9002                  0.2835             308.3           2043.7896     4162.9536    -2119.1640
         2.9650                  0.2904             313.1           1834.6011     4209.9408    -2375.3397
         3.0302                  0.2973             299.2           1840.3550     4073.2848    -2232.9298
         3.0954                  0.3043             326.0           2346.8574     4336.8624    -1990.0050
         3.1605                  0.3112             322.7           2319.1763     4304.4768    -1985.3005
         3.2256                  0.3181             320.4           2273.0127     4282.2000    -2009.1873
         3.2500                  0.3207             314.4           2184.9025     4222.4832    -2037.5807
         3.3151                  0.3276             319.3           1944.4746     4271.1552    -2326.6806
         3.3801                  0.3345             294.9           1739.1991     4031.7264    -2292.5273
         3.4454                  0.3415             300.0           1851.3188     4081.5216    -2230.2028
         3.5104                  0.3484             329.7           1991.0389     4372.8048    -2381.7659
         3.5757                  0.3553             308.4           1942.5817     4163.8896    -2221.3079
         3.6410                  0.3622             301.9           2009.3482     4099.6800    -2090.3318
         3.7061                  0.3691             291.7           1869.8296     3999.7152    -2129.8856
         3.7713                  0.3761             313.4           2186.2777     4213.1232    -2026.8455
         3.8365                  0.3830             315.4           2199.2583     4232.2176    -2032.9593
         3.9015                  0.3899             322.1           2063.5937     4298.1120    -2234.5183
         3.9665                  0.3968             324.5           1843.0451     4322.0736    -2479.0285
         4.0316                  0.4037             317.6           1904.3955     4254.6816    -2350.2861
         4.0968                  0.4107             302.1           1801.0250     4102.1136    -2301.0886
         4.1622                  0.4176             292.4           1417.8859     4006.8288    -2588.9429
         4.2275                  0.4245             301.8           1470.7344     4098.9312    -2628.1968
         4.2500                  0.4269             304.2           1396.1457     4122.5184    -2726.3727
         4.3153                  0.4338             303.2           1285.4814     4113.1584    -2827.6770
         4.3805                  0.4407             299.8           1530.2196     4079.0880    -2548.8684
         4.4459                  0.4476             304.1           1497.3246     4121.7696    -2624.4450
         4.5111                  0.4546             309.2           1630.5919     4171.5648    -2540.9729
         4.5763                  0.4615             304.8           1361.2466     4129.0704    -2767.8238
         4.6416                  0.4684             323.5           1333.6519     4311.9648    -2978.3129
         4.7069                  0.4753             320.4           1329.8897     4281.2640    -2951.3743
         4.7721                  0.4822             308.0           1399.6555     4160.3328    -2760.6773
         4.8374                  0.4892             294.6           1138.2202     4028.5440    -2890.3238
         4.9026                  0.4961             318.1           1679.7735     4259.3616    -2579.5881
         4.9679                  0.5030             289.3           1411.7167     3976.3152    -2564.5985
         5.0332                  0.5099             325.5           1790.2111     4331.6208    -2541.4097
         5.0986                  0.5168             302.0           1438.8638     4100.8032    -2661.9394
         5.1639                  0.5238             301.6           1502.4930     4097.2464    -2594.7534
         5.2292                  0.5307             329.6           1716.6900     4371.8688    -2655.1788
         5.2500                  0.5329             316.2           1819.8340     4240.4544    -2420.6204
         5.3154                  0.5398             327.4           2154.3716     4349.9664    -2195.5948
         5.3809                  0.5467             307.6           1865.2207     4156.0272    -2290.8065
         5.4463                  0.5536             299.5           1645.7348     4076.8416    -2431.1068
         5.5119                  0.5606             308.6           1803.9408     4165.7616    -2361.8208
         5.5772                  0.5675             320.5           1906.1700     4282.7616    -2376.5916
         5.6424                  0.5744             295.4           1637.3073     4036.0320    -2398.7247
         5.7080                  0.5813             312.9           1686.1733     4207.6944    -2521.5211
         5.7732                  0.5882             311.1           1894.2271     4190.4720    -2296.2449
         5.8385                  0.5952             311.4           1578.9431     4193.2800    -2614.3369
         5.9038                  0.6021             313.7           1661.3588     4215.5568    -2554.1980
         5.9692                  0.6090             323.4           1784.2485     4311.2160    -2526.9675
         6.0344                  0.6159             308.2           1698.5313     4162.0176    -2463.4863
         6.0997                  0.6228             295.6           1364.9376     4037.9040    -2672.9664
         6.1650                  0.6298             323.7           1778.8756     4314.3984    -2535.5228
         6.2302                  0.6367             298.8           1528.3060     4069.5408    -2541.2348
         6.2500                  0.6388             321.8           1673.7941     4295.6784    -2621.8843
         6.3153                  0.6457             313.5           1691.6741     4213.4976    -2521.8235
         6.3806                  0.6526             286.1           1398.1050     3945.2400    -2547.1350
         6.4459                  0.6595             298.2           1348.7407     4064.1120    -2715.3713
         6.5111                  0.6665             310.8           1491.8218     4187.2896    -2695.4678
         6.5763                  0.6734             305.2           1409.5217     4132.2528    -2722.7311
         6.6416                  0.6803             324.1           1627.5065     4318.1424    -2690.6359
         6.7069                  0.6872             308.3           1292.8713     4163.1408    -2870.2695
         6.7722                  0.6941             297.1           1144.4463     4053.0672    -2908.6209
         6.8379                  0.7011             312.9           1702.3845     4207.8816    -2505.4971
         6.9033                  0.7080             313.5           1474.2969     4214.4336    -2740.1367
         6.9686                  0.7149             314.5           1472.3040     4224.1680    -2751.8640
         7.0338                  0.7218             305.3           1191.3566     4133.3760    -2942.0194
         7.0990                  0.7287             297.6           1068.0455     4058.1216    -2990.0761
         7.1643                  0.7357             315.6           1246.1134     4234.2768    -2988.1634
         7.2297                  0.7426             307.6           1137.1338     4155.8400    -3018.7062
         7.2500                  0.7447             307.8           1141.9392     4158.4608    -3016.5216
         7.3153                  0.7517             302.8           1117.9412     4108.8528    -2990.9116
         7.3805                  0.7586             306.7           1341.1050     4147.4160    -2806.3110
         7.4459                  0.7655             329.8           1568.1870     4373.5536    -2805.3666
         7.5113                  0.7724             298.6           1344.4730     4067.6688    -2723.1958
         7.5766                  0.7793             308.0           1646.8223     4160.3328    -2513.5105
         7.6419                  0.7863             337.7           1926.2099     4451.0544    -2524.8445
         7.7073                  0.7932             314.6           1340.9636     4225.1040    -2884.1404
         7.7726                  0.8001             316.6           1497.8240     4244.1984    -2746.3744
         7.8379                  0.8070             303.6           1214.9313     4116.5280    -2901.5967
         7.9033                  0.8139             310.5           1419.5452     4184.2944    -2764.7492
         7.9686                  0.8209             303.7           1399.9759     4118.0256    -2718.0497
         8.0339                  0.8278             312.7           1809.3624     4205.8224    -2396.4600
         8.0993                  0.8347             299.5           1467.2808     4076.6544    -2609.3736
         8.1645                  0.8416             328.2           1786.5913     4357.8288    -2571.2375
         8.2296                  0.8485             319.9           1725.2309     4276.3968    -2551.1659
         8.2500                  0.8507             306.1           1568.4520     4141.4256    -2572.9736
         8.3152                  0.8576             301.6           1750.8345     4097.2464    -2346.4119
         8.3805                  0.8646             333.2           1777.0080     4407.8112    -2630.8032
         8.4457                  0.8715             310.8           1563.4246     4187.1024    -2623.6778
         8.5109                  0.8784             301.0           1551.4767     4091.4432    -2539.9665
         8.5760                  0.8853             297.8           1592.2166     4060.1808    -2467.9642
         8.6412                  0.8922             302.4           1519.2706     4105.1088    -2585.8382
         8.7066                  0.8992             314.6           1774.0735     4224.9168    -2450.8433
         8.7718                  0.9061             312.1           1636.6609     4200.2064    -2563.5455
         8.8369                  0.9130             308.3           1410.4944     4163.1408    -2752.6464
         8.9022                  0.9199             304.8           1548.1007     4128.5088    -2580.4081
         8.9673                  0.9268             311.7           1549.1746     4196.2752    -2647.1006
         9.0326                  0.9338             300.7           1417.5734     4088.0736    -2670.5002
         9.0982                  0.9407             301.7           1344.4642     4098.1824    -2753.7182
         9.1636                  0.9476             315.4           1542.5033     4232.7792    -2690.2759
         9.2289                  0.9545             310.6           1405.3646     4185.2304    -2779.8658
         9.2500                  0.9568             302.0           1302.5704     4100.9904    -2798.4200
         9.3153                  0.9637             293.2           1251.0603     4014.3168    -2763.2565
         9.3806                  0.9706             311.0           1565.2861     4189.5360    -2624.2499
         9.4458                  0.9775             311.1           1633.5514     4190.6592    -2557.1078
         9.5112                  0.9844             308.4           1613.6850     4163.5152    -2549.8302
         9.5766                  0.9914             300.8           1363.1767     4089.0096    -2725.8329
         9.6420                  0.9983             316.1           1439.6607     4239.8928    -2800.2321
         9.7073                  1.0052             316.0           1562.2218     4238.5824    -2676.3606
         9.7728                  1.0121             306.9           1494.1252     4149.6624    -2655.5372
         9.8383                  1.0190             304.4           1481.0078     4124.9520    -2643.9442
         9.9036                  1.0260             316.8           1376.1090     4246.2576    -2870.1486
         9.9691                  1.0329             306.7           1613.4368     4147.2288    -2533.7920
        10.0346                  1.0398             312.9           1551.5414     4208.2560    -2656.7146
        10.1000                  1.0467             297.7           1351.6873     4058.6832    -2706.9959
        10.1653                  1.0536             336.0           1514.7069     4434.3936    -2919.6867
        10.2306                  1.0606             314.4           1569.7515     4223.0448    -2653.2933
        10.2500                  1.0626             312.5           1509.8667     4203.7632    -2693.8965
        10.3155                  1.0695             296.4           1318.5144     4046.5152    -2728.0008
        10.3809                  1.0764             308.9           1425.1658     4168.7568    -2743.5910
        10.4461                  1.0834             302.6           1216.4327     4107.1680    -2890.7353
        10.5114                  1.0903             319.2           1306.5213     4269.4704    -2962.9491
        10.5767                  1.0972             319.0           1385.6792     4267.9728    -2882.2936
        10.6421                  1.1041             306.8           1261.7019     4148.3520    -2886.6501
        10.7077                  1.1110             311.9           1110.5309     4198.1472    -3087.6163
        10.7733                  1.1180             304.1           1082.7912     4122.1440    -3039.3528
        10.8387                  1.1249             324.9           1482.3601     4325.6304    -2843.2703
        10.9041                  1.1318             305.6           1038.1734     4136.7456    -3098.5722
        10.9696                  1.1387             298.2           1013.1358     4063.7376    -3050.6018
        11.0350                  1.1457             312.9           1014.6232     4207.6944    -3193.0712
        11.1003                  1.1526             308.9           1194.7946     4168.5696    -2973.7750
        11.1657                  1.1595             315.3           1057.0257     4231.2816    -3174.2559
        11.2311                  1.1664             306.3            968.2378     4142.9232    -3174.6854
        11.2500                  1.1684             311.9            965.9033     4198.7088    -3232.8055
        11.3154                  1.1753             309.8            638.4627     4178.1168    -3539.6541
        11.3807                  1.1822             307.4            792.2323     4154.5296    -3362.2973
        11.4460                  1.1892             304.8            859.3052     4128.3216    -3269.0164
        11.5113                  1.1961             330.7            963.9862     4382.9136    -3418.9274
        11.5767                  1.2030             299.2            924.8395     4073.2848    -3148.4453
        11.6419                  1.2099             324.0            893.0503     4317.2064    -3424.1561
        11.7070                  1.2168             316.7            698.1685     4244.9472    -3546.7787
        11.7723                  1.2238             323.6            894.5567     4313.0880    -3418.5313
        11.8377                  1.2307             310.1            834.0490     4180.5504    -3346.5014
        11.9030                  1.2376             303.8            748.1666     4118.4000    -3370.2334
        11.9682                  1.2445             310.2            824.4547     4181.1120    -3356.6573
        12.0334                  1.2514             302.0            770.0108     4101.3648    -3331.3540
        12.0985                  1.2584             323.6            974.5352     4313.4624    -3338.9272
        12.1636                  1.2653             321.0            869.5584     4287.2544    -3417.6960
        12.2288                  1.2722             315.1           1028.1865     4230.1584    -3201.9719
        12.2500                  1.2745             325.8           1108.0135     4335.1776    -3227.1641
        12.3153                  1.2814             299.5            839.9175     4076.2800    -3236.3625
        12.3804                  1.2883             326.1           1107.9022     4337.9856    -3230.0834
        12.4459                  1.2952             324.1           1175.7207     4318.1424    -3142.4217
        12.5113                  1.3021             294.6            880.5898     4028.3568    -3147.7670
        12.5764                  1.3091             294.5            927.7321     4027.4208    -3099.6887
        12.6417                  1.3160             308.9           1058.4367     4168.9440    -3110.5073
        12.7068                  1.3229             293.8            684.7279     4020.8688    -3336.1409
        12.7721                  1.3298             308.2           1000.2828     4162.2048    -3161.9220
        12.8373                  1.3367             315.3           1077.3970     4231.6560    -3154.2590
        12.9026                  1.3437             309.1            976.4479     4171.1904    -3194.7425
        12.9679                  1.3506             321.4           1180.2156     4291.5600    -3111.3444
        13.0331                  1.3575             322.0           1311.5842     4297.1760    -2985.5918
        13.0983                  1.3644             332.1           1347.2914     4396.7664    -3049.4750
        13.1635                  1.3713             313.4            992.6166     4213.1232    -3220.5066
        13.2288                  1.3783             324.6           1048.5747     4322.6352    -3274.0605
        13.2500                  1.3805             317.2           1114.6399     4250.5632    -3135.9233
        13.3150                  1.3874             322.8           1094.8366     4305.4128    -3210.5762
        13.3804                  1.3943             308.3           1101.8854     4162.7664    -3060.8810
        13.4454                  1.4013             302.7           1046.1406     4107.7296    -3061.5890
        13.5105                  1.4082             324.3           1087.0991     4320.2016    -3233.1025
        13.5758                  1.4151             311.3           1116.5896     4191.9696    -3075.3800
        13.6412                  1.4220             304.5           1051.0599     4125.3264    -3074.2665
        13.7064                  1.4289             305.9           1109.2351     4139.7408    -3030.5057
        13.7716                  1.4359             305.3           1097.7682     4133.1888    -3035.4206
        13.8369                  1.4428             321.6           1327.3676     4293.4320    -2966.0644
        13.9021                  1.4497             321.0           1402.9091     4287.2544    -2884.3453
        13.9674                  1.4566             309.1           1054.0002     4170.4416    -3116.4414
        14.0326                  1.4635             313.8           1225.9035     4216.6800    -2990.7765
        14.0978                  1.4705             301.3           1101.7409     4093.8768    -2992.1359
        14.1630                  1.4774             301.3           1026.9087     4094.2512    -3067.3425
        14.2282                  1.4843             324.1           1438.9620     4317.9552    -2878.9932
        14.2500                  1.4866             308.8           1172.1288     4167.4464    -2995.3176
        14.3150                  1.4935             305.1            978.6302     4131.8784    -3153.2482
        14.3801                  1.5004             306.2           1138.1610     4142.7360    -3004.5750
        14.4451                  1.5074             303.5           1252.8078     4116.1536    -2863.3458
        14.5101                  1.5143             317.8           1044.2624     4256.1792    -3211.9168
        14.5752                  1.5212             316.0           1034.7826     4238.3952    -3203.6126
        14.6403                  1.5281             300.6            833.7895     4086.9504    -3253.1609
        14.7055                  1.5351             299.7            809.1824     4078.7136    -3269.5312
        14.7706                  1.5420             297.5            868.6474     4056.8112    -3188.1638
        14.8358                  1.5489             319.4           1117.3849     4271.7168    -3154.3319
        14.9009                  1.5558             308.1           1108.1097     4161.4560    -3053.3463
        14.9662                  1.5627             310.1           1094.1261     4180.9248    -3086.7987
        15.0312                  1.5697             320.1           1142.1139     4278.6432    -3136.5293
        15.0966                  1.5766             294.4            787.1748     4026.8592    -3239.6844
        15.1618                  1.5835             311.9           1183.4443     4198.1472    -3014.7029
        15.2271                  1.5904             322.1           1293.1074     4297.9248    -3004.8174
        15.2500                  1.5928             294.2           1050.8616     4024.2384    -2973.3768
        15.3151                  1.5998             299.7           1077.0113     4078.7136    -3001.7023
        15.3805                  1.6067             307.0            890.1662     4150.0368    -3259.8706
        15.4457                  1.6136             309.8            788.1334     4177.3680    -3389.2346
        15.5109                  1.6205             330.0           1087.1967     4376.1744    -3288.9777
        15.5762                  1.6274             310.3           1093.8688     4182.2352    -3088.3664
        15.6414                  1.6344             317.5            986.4752     4252.9968    -3266.5216
        15.7066                  1.6413             305.6            918.9794     4136.3712    -3217.3918
        15.7718                  1.6482             302.4            909.4083     4105.4832    -3196.0749
        15.8369                  1.6551             289.6            898.7932     3979.6848    -3080.8916
        15.9022                  1.6620             304.0           1040.0394     4120.2720    -3080.2326
        15.9674                  1.6690             297.5           1056.3642     4057.3728    -3001.0086
        16.0326                  1.6759             302.4           1083.6327     4104.7344    -3021.1017
        16.0978                  1.6828             302.4           1063.5748     4104.7344    -3041.1596
        16.1631                  1.6897             313.0           1265.0551     4209.1920    -2944.1369
        16.2283                  1.6966             294.9            830.2211     4031.5392    -3201.3181
        16.2500                  1.6989             313.6            907.9224     4215.3696    -3307.4472
        16.3154                  1.7059             296.6           1086.6191     4048.3872    -2961.7681
        16.3806                  1.7128             308.6           1019.8371     4165.5744    -3145.7373
        16.4458                  1.7197             310.6            921.9811     4185.2304    -3263.2493
        16.5109                  1.7266             310.4            829.9844     4183.3584    -3353.3740
        16.5759                  1.7335             315.3            807.7004     4231.2816    -3423.5812
        16.6409                  1.7405             302.7            897.4250     4107.5424    -3210.1174
        16.7059                  1.7474             315.9           1076.2807     4237.8336    -3161.5529
        16.7710                  1.7543             310.7           1096.7663     4186.7280    -3089.9617
        16.8361                  1.7612             313.3           1042.3666     4212.3744    -3170.0078
        16.9010                  1.7681             301.9            999.5617     4099.8672    -3100.3055
        16.9661                  1.7751             312.0            875.5141     4199.0832    -3323.5691
        17.0313                  1.7820             302.2            811.4486     4102.8624    -3291.4138
        17.0962                  1.7889             299.4            778.4241     4075.5312    -3297.1071
        17.1612                  1.7958             339.4           1140.0558     4468.6512    -3328.5954
        17.2263                  1.8027             318.2            968.5667     4260.1104    -3291.5437
        17.2500                  1.8053             319.3           1057.4838     4271.3424    -3213.8586
        17.3150                  1.8122             314.3           1057.7054     4221.5472    -3163.8418
        17.3800                  1.8191             308.2           1171.4707     4161.6432    -2990.1725
        17.4451                  1.8260             321.2           1085.7153     4290.0624    -3204.3471
        17.5101                  1.8330             313.5            959.6434     4213.6848    -3254.0414
        17.5750                  1.8399             292.4            573.8594     4006.4544    -3432.5950
        17.6401                  1.8468             318.0           1055.6401     4257.6768    -3202.0367
        17.7050                  1.8537             321.4           1018.3403     4291.9344    -3273.5941
        17.7699                  1.8606             315.6            934.7151     4235.0256    -3300.3105
        17.8348                  1.8676             315.0            894.6649     4228.4736    -3333.8087
        17.8997                  1.8745             299.3            852.1228     4074.2208    -3222.0980
        17.9648                  1.8814             309.8           1052.3055     4178.1168    -3125.8113
        18.0298                  1.8883             322.9            899.0867     4305.7872    -3406.7005
        18.0950                  1.8952             305.7            953.6575     4137.3072    -3183.6497
        18.1600                  1.9022             306.2            950.3804     4142.3616    -3191.9812
        18.2249                  1.9091             315.2            964.0363     4230.5328    -3266.4965
        18.2500                  1.9117             317.7            983.0630     4255.2432    -3272.1802
        18.3150                  1.9187             297.2            445.7176     4054.0032    -3608.2856
        18.3800                  1.9256             297.2            630.0550     4053.8160    -3423.7610
        18.4450                  1.9325             304.0            718.2462     4120.2720    -3402.0258
        18.5098                  1.9394             292.1            625.3069     4003.6464    -3378.3395
        18.5747                  1.9463             307.6            785.6824     4156.4016    -3370.7192
        18.6398                  1.9533             314.3            847.0823     4222.1088    -3375.0265
        18.7047                  1.9602             292.8            738.0372     4010.9472    -3272.9100
        18.7699                  1.9671             304.4            982.9593     4124.9520    -3141.9927
        18.8350                  1.9740             296.5            661.4040     4046.7024    -3385.2984
        18.9001                  1.9809             309.8            945.9882     4177.7424    -3231.7542
        18.9651                  1.9879             327.3            968.4259     4349.5920    -3381.1661
        19.0300                  1.9948             304.6            778.8146     4126.8240    -3348.0094
        19.0949                  2.0017             302.0            757.5509     4101.3648    -3343.8139
        19.1601                  2.0086             318.9            811.5940     4266.6624    -3455.0684
        19.2252                  2.0155             311.7            715.6757     4196.6496    -3480.9739
        19.2500                  2.0182             311.6            717.6864     4195.7136    -3478.0272
        19.3148                  2.0251             310.5            884.3380     4184.4816    -3300.1436
        19.3796                  2.0320             305.5            942.1485     4135.6224    -3193.4739
        19.4445                  2.0389             322.6           1118.1901     4303.5408    -3185.3507
        19.5093                  2.0459             306.0            683.2548     4140.1152    -3456.8604
        19.5744                  2.0528             305.1            814.1376     4131.8784    -3317.7408
        19.6393                  2.0597             303.9            762.0926     4119.7104    -3357.6178
        19.7043                  2.0666             304.7            887.4018     4127.7600    -3240.3582
        19.7692                  2.0736             301.6            919.1155     4097.0592    -3177.9437
        19.8342                  2.0805             311.7            945.2834     4195.9008    -3250.6174
        19.8994                  2.0874             320.5           1015.3617     4282.3872    -3267.0255
        19.9644                  2.0943             308.7            963.5622     4166.8848    -3203.3226
        20.0296                  2.1012             292.3            554.7014     4006.2672    -3451.5658
        20.0948                  2.1082             307.4            811.0359     4154.5296    -3343.4937
        20.1598                  2.1151             305.0            790.2753     4130.3808    -3340.1055
        20.2250                  2.1220             315.1            789.8591     4229.7840    -3439.9249
        20.2500                  2.1246             314.4            940.1340     4223.2320    -3283.0980
        20.3150                  2.1316             331.1           1015.1783     4387.0320    -3371.8537
        20.3799                  2.1385             305.4            722.8313     4134.6864    -3411.8551
        20.4448                  2.1454             315.5            796.8983     4233.3408    -3436.4425
        20.5097                  2.1523             300.9            684.2165     4089.9456    -3405.7291
        20.5747                  2.1592             313.9            919.4096     4217.4288    -3298.0192
        20.6396                  2.1662             317.9            809.4374     4257.3024    -3447.8650
        20.7045                  2.1731             301.3            556.4000     4093.8768    -3537.4768
        20.7694                  2.1800             294.8            532.6609     4030.0416    -3497.3807
        20.8343                  2.1869             313.7            761.9199     4215.7440    -3453.8241
        20.8991                  2.1938             310.7            752.4410     4186.9152    -3434.4742
        20.9641                  2.2008             323.2           1016.4581     4309.3440    -3292.8859
        21.0291                  2.2077             313.6            888.0890     4214.6208    -3326.5318
        21.0942                  2.2146             319.4            864.5666     4272.0912    -3407.5246
        21.1592                  2.2215             302.6            976.0940     4106.6064    -3130.5124
        21.2243                  2.2284             312.4            869.1930     4203.5760    -3334.3830
        21.2500                  2.2312             322.6            808.0801     4303.3536    -3495.2735
        21.3151                  2.2381             307.2            777.1830     4152.2832    -3375.1002
        21.3802                  2.2450             296.6            742.7244     4048.2000    -3305.4756
        21.4454                  2.2519             310.0            911.6767     4179.4272    -3267.7505
        21.5104                  2.2589             308.9           1006.8243     4168.7568    -3161.9325
        21.5755                  2.2658             312.2            884.1903     4201.7040    -3317.5137
        21.6406                  2.2727             322.9           1166.5972     4306.5360    -3139.9388
        21.7056                  2.2796             313.5           1247.1888     4213.8720    -2966.6832
        21.7707                  2.2865             299.4            937.2992     4075.1568    -3137.8576
        21.8358                  2.2935             314.4           1057.5094     4222.4832    -3164.9738
        21.9007                  2.3004             320.4           1001.8826     4282.0128    -3280.1302
        21.9655                  2.3073             302.2            849.1261     4103.2368    -3254.1107
        22.0305                  2.3142             307.9           1057.8550     4158.8352    -3100.9802
        22.0955                  2.3211             313.5           1008.7626     4214.4336    -3205.6710
        22.1604                  2.3281             305.5            857.6366     4135.6224    -3277.9858
        22.2253                  2.3350             304.4            748.1662     4124.9520    -3376.7858
        22.2500                  2.3376             303.9            958.7779     4119.3360    -3160.5581
        22.3151                  2.3445             325.1           1051.9084     4327.5024    -3275.5940
        22.3800                  2.3515             321.0            950.8178     4287.8160    -3336.9982
        22.4449                  2.3584             304.5            742.6524     4125.7008    -3383.0484
        22.5099                  2.3653             311.6            766.9606     4195.3392    -3428.3786
        22.5749                  2.3722             298.6            599.7493     4067.6688    -3467.9195
        22.6399                  2.3791             307.4            582.4482     4154.1552    -3571.7070
        22.7049                  2.3861             315.7            892.2047     4235.4000    -3343.1953
        22.7700                  2.3930             309.8            705.5221     4177.1808    -3471.6587
        22.8350                  2.3999             290.2            610.4689     3985.4880    -3375.0191
        22.9000                  2.4068             304.3            598.5878     4123.2672    -3524.6794
        22.9651                  2.4137             313.2            744.3450     4211.2512    -3466.9062
        23.0303                  2.4207             331.5            822.2964     4390.7760    -3568.4796
        23.0953                  2.4276             328.9            853.8322     4364.9424    -3511.1102
        23.1601                  2.4345             317.6            792.3047     4254.4944    -3462.1897
        23.2252                  2.4414             325.2            820.1577     4328.4384    -3508.2807
        23.2500                  2.4441             300.5            707.5010     4086.7632    -3379.2622
        23.3148                  2.4510             303.4            781.1597     4114.8432    -3333.6835
        23.3796                  2.4579             335.6            960.1465     4431.2112    -3471.0647
        23.4446                  2.4648             321.5            938.1269     4292.1216    -3353.9947
        23.5094                  2.4717             297.0            588.8834     4052.3184    -3463.4350
        23.5742                  2.4787             324.9            712.4537     4326.0048    -3613.5511
        23.6393                  2.4856             311.9            878.8147     4197.9600    -3319.1453
        23.7041                  2.4925             301.7            647.3779     4097.9952    -3450.6173
        23.7689                  2.4994             300.7            692.4618     4088.6352    -3396.1734
        23.8339                  2.5063             311.4            721.8189     4192.9056    -3471.0867
        23.8989                  2.5133             306.8            728.9927     4147.9776    -3418.9849
        23.9637                  2.5202             297.9            628.2398     4060.7424    -3432.5026
        24.0287                  2.5271             320.2            662.2515     4279.5792    -3617.3277
        24.0938                  2.5340             329.2            910.8714     4367.7504    -3456.8790
        24.1588                  2.5409             294.7            476.9434     4029.2928    -3552.3494
        24.2237                  2.5479             311.4            679.5869     4193.4672    -3513.8803
        24.2500                  2.5507             308.2            606.3034     4162.2048    -3555.9014
        24.3148                  2.5576             322.1            699.5013     4298.6736    -3599.1723
        24.3797                  2.5645             291.1            542.1332     3994.0992    -3451.9660
        24.4447                  2.5714             312.6            683.0105     4205.0736    -3522.0631
        24.5095                  2.5783             313.8            579.9351     4216.6800    -3636.7449
        24.5744                  2.5853             322.8            831.1102     4305.4128    -3474.3026
        24.6392                  2.5922             314.8            662.8800     4226.4144    -3563.5344
        24.7042                  2.5991             323.8            689.8258     4315.1472    -3625.3214
        24.7690                  2.6060             317.9            614.2344     4256.9280    -3642.6936
        24.8337                  2.6129             332.9            662.8616     4404.8160    -3741.9544
