     collisions(billions)   time(microsecond)   temperature(K)   Etotal(kJ/mol)   KE(kJ/mol)   PE(kJ/mol)
===============================================================================================================
         0.0000                  0.0000            1028.4          25703.1480    25704.0000       -0.8520
         0.1000                  0.0034            1025.3          25605.0382    25633.3140      -28.2758
         0.2000                  0.0070             921.4          23249.4191    23298.5340      -49.1149
         0.3000                  0.0107             781.9          20141.5322    20164.7880      -23.2558
         0.4000                  0.0148             695.1          18162.0925    18216.8532      -54.7607
         0.5000                  0.0191             579.4          15546.1636    15617.7504      -71.5868
         0.6446                  0.0257             529.4          14265.3097    14492.7720     -227.4623
         0.6500                  0.0259             532.7          14413.4511    14566.8852     -153.4341
         0.7909                  0.0325             502.1          13751.8973    13880.5884     -128.6911
         0.8000                  0.0329             456.9          12730.7099    12864.4236     -133.7137
         0.9369                  0.0396             426.1          11945.7516    12172.9860     -227.2344
         1.0000                  0.0427             419.1          11854.6728    12014.9064     -160.2336
         1.1327                  0.0494             376.7          10646.2416    11063.8584     -417.6168
         1.2500                  0.0554             377.1          10798.3214    11073.2832     -274.9618
         1.3774                  0.0623             331.7           9188.1599    10052.8344     -864.6745
         1.5049                  0.0692             331.2           9263.5086    10040.8392     -777.3306
         1.6326                  0.0760             310.1           8515.7533     9567.4572    -1051.7039
         1.7603                  0.0829             336.4           9127.2033    10158.6492    -1031.4459
         1.8879                  0.0898             331.2           8943.4706    10040.8392    -1097.3686
         2.0154                  0.0966             338.9           9483.9255    10213.9128     -729.9873
         2.1429                  0.1035             324.2           8686.0922     9884.0448    -1197.9526
         2.2500                  0.1093             319.0           8468.0785     9767.9484    -1299.8699
         2.3772                  0.1162             324.8           8701.0539     9896.4684    -1195.4145
         2.5046                  0.1230             325.6           8949.9168     9915.7464     -965.8296
         2.6322                  0.1299             335.8           9408.3534    10143.6552     -735.3018
         2.7597                  0.1368             342.5           9156.9944    10295.3088    -1138.3144
         2.8874                  0.1436             330.7           8401.2256    10029.7008    -1628.4752
         3.0148                  0.1505             332.3           8519.6271    10065.6864    -1546.0593
         3.1426                  0.1574             327.8           8930.3800     9964.1556    -1033.7756
         3.2500                  0.1632             338.3           9226.6519    10199.7756     -973.1237
         3.3776                  0.1700             319.0           8580.1579     9767.0916    -1186.9337
         3.5050                  0.1769             333.9           9032.3917    10101.6720    -1069.2803
         3.6327                  0.1838             337.8           9214.2038    10189.4940     -975.2902
         3.7601                  0.1906             323.0           8810.5003     9857.4840    -1046.9837
         3.8876                  0.1975             331.1           9205.6310    10039.5540     -833.9230
         4.0154                  0.2044             346.2           9541.5584    10377.9900     -836.4316
         4.1428                  0.2113             322.8           8890.6040     9852.7716     -962.1676
         4.2500                  0.2170             328.0           9102.6355     9969.2964     -866.6609
         4.3775                  0.2239             333.3           8731.3324    10089.2484    -1357.9160
         4.5052                  0.2308             341.5           8952.9759    10273.4604    -1320.4845
         4.6328                  0.2376             331.6           8965.2489    10049.8356    -1084.5867
         4.7601                  0.2445             334.1           9273.3624    10107.2412     -833.8788
         4.8875                  0.2514             331.0           9110.1978    10036.9836     -926.7858
         5.0150                  0.2583             335.9           9212.0931    10147.5108     -935.4177
         5.1424                  0.2651             321.2           8487.2716     9816.7860    -1329.5144
         5.2500                  0.2709             328.1           8976.9159     9971.0100     -994.0941
         5.3772                  0.2778             338.6           9495.4534    10207.0584     -711.6050
         5.5047                  0.2847             342.2           9324.5536    10287.5976     -963.0440
         5.6322                  0.2916             326.5           9011.9041     9934.5960     -922.6919
         5.7599                  0.2984             331.6           9075.2268    10050.6924     -975.4656
         5.8874                  0.3053             331.8           9151.8553    10053.6912     -901.8359
         6.0144                  0.3122             332.0           9127.5292    10060.1172     -932.5880
         6.1422                  0.3190             317.8           8532.2989     9739.2456    -1206.9467
         6.2500                  0.3248             331.6           9103.7867    10049.4072     -945.6205
         6.3777                  0.3317             320.8           8906.2006     9808.6464     -902.4458
         6.5054                  0.3386             338.8           9200.4120    10211.7708    -1011.3588
