     collisions(billions)   time(microsecond)   temperature(K)   Etotal(kJ/mol)   KE(kJ/mol)   PE(kJ/mol)
===============================================================================================================
         0.0000                  0.0000            1028.4          11232.0000    11232.0000        0.0000
         0.0953                  0.0061            1058.6          11507.8835    11527.7760      -19.8925
         0.1000                  0.0064             955.5          10492.4406    10515.9600      -23.5194
         0.1915                  0.0126             896.5           9928.1269     9936.7632       -8.6363
         0.2000                  0.0131             858.8           9541.1073     9567.0432      -25.9359
         0.2875                  0.0194             799.6           8980.7714     8985.4128       -4.6414
         0.3000                  0.0203             830.8           9268.4273     9291.4848      -23.0575
         0.3829                  0.0266             664.4           7635.1133     7658.1648      -23.0515
         0.4000                  0.0279             668.4           7685.5801     7697.6640      -12.0839
         0.4786                  0.0344             569.1           6717.7581     6722.5392       -4.7811
         0.5000                  0.0362             571.0           6680.8855     6741.2592      -60.3737
         0.5766                  0.0427             529.0           6242.0121     6329.6064      -87.5943
         0.6500                  0.0489             515.6           6140.3583     6198.0048      -57.6465
         0.7246                  0.0555             465.3           5618.9080     5704.1712      -85.2632
         0.7991                  0.0621             473.2           5716.6607     5781.2976      -64.6369
         0.8000                  0.0622             460.9           5584.8513     5660.9280      -76.0767
         0.8724                  0.0689             422.5           5209.2189     5283.7200      -74.5011
         0.9447                  0.0755             411.6           5010.9803     5176.8288     -165.8485
         1.0000                  0.0806             408.5           5085.5028     5146.8768      -61.3740
         1.0703                  0.0874             386.2           4691.9426     4927.6656     -235.7230
         1.1406                  0.0941             387.0           4799.6552     4935.9024     -136.2472
         1.2108                  0.1009             399.6           4876.1652     5059.2672     -183.1020
         1.2500                  0.1046             385.2           4783.5174     4917.3696     -133.8522
         1.3164                  0.1116             299.5           3608.7214     4076.2800     -467.5586
         1.3829                  0.1185             314.1           3710.2118     4220.2368     -510.0250
         1.4495                  0.1254             302.6           3365.0169     4106.9808     -741.9639
         1.5160                  0.1323             309.6           3551.8235     4175.4960     -623.6725
         1.5826                  0.1392             282.7           3493.1639     3912.1056     -418.9417
         1.6492                  0.1462             306.1           3673.1885     4141.8000     -468.6115
         1.7157                  0.1531             306.3           3756.1245     4142.9232     -386.7987
         1.7823                  0.1600             310.3           3675.7502     4182.2352     -506.4850
         1.8489                  0.1669             313.5           3842.1770     4214.0592     -371.8822
         1.9154                  0.1738             315.7           3835.4557     4235.7744     -400.3187
         1.9821                  0.1808             321.5           3759.1787     4292.8704     -533.6917
         2.0487                  0.1877             315.0           3602.2131     4228.8480     -626.6349
         2.1151                  0.1946             303.6           3682.5551     4116.3408     -433.7857
         2.1814                  0.2015             306.8           3670.4813     4148.5392     -478.0579
         2.2481                  0.2084             302.5           3437.3003     4106.2320     -668.9317
         2.2500                  0.2086             309.2           3510.6150     4171.5648     -660.9498
         2.3167                  0.2156             317.5           3673.0529     4252.9968     -579.9439
         2.3833                  0.2225             307.8           3482.1296     4158.0864     -675.9568
         2.4497                  0.2294             309.3           3528.6089     4173.2496     -644.6407
         2.5163                  0.2363             305.7           3740.9115     4137.4944     -396.5829
         2.5829                  0.2432             312.3           3688.5880     4202.4528     -513.8648
         2.6493                  0.2502             295.0           3539.3155     4031.9136     -492.5981
         2.7158                  0.2571             296.7           3341.8717     4049.5104     -707.6387
         2.7824                  0.2640             306.5           3484.6681     4145.3568     -660.6887
         2.8491                  0.2709             307.7           3527.7184     4156.7760     -629.0576
         2.9158                  0.2778             327.4           3771.7040     4350.1536     -578.4496
         2.9823                  0.2848             303.3           3441.1922     4113.5328     -672.3406
         3.0489                  0.2917             312.0           3560.6622     4199.2704     -638.6082
         3.1156                  0.2986             309.5           3620.7959     4174.3728     -553.5769
         3.1822                  0.3055             314.7           3733.4247     4225.6656     -492.2409
         3.2489                  0.3124             316.0           3622.6555     4238.2080     -615.5525
         3.2500                  0.3126             306.5           3509.5147     4144.9824     -635.4677
         3.3165                  0.3195             315.7           3623.2679     4235.2128     -611.9449
         3.3830                  0.3264             305.1           3481.6405     4131.1296     -649.4891
         3.4495                  0.3333             314.8           3591.9949     4226.6016     -634.6067
         3.5161                  0.3402             320.5           3415.2190     4282.7616     -867.5426
         3.5826                  0.3472             301.1           3641.6894     4092.7536     -451.0642
         3.6490                  0.3541             308.8           3567.3423     4168.1952     -600.8529
         3.7157                  0.3610             306.0           3374.8684     4140.4896     -765.6212
         3.7823                  0.3679             306.9           3298.3090     4149.4752     -851.1662
         3.8489                  0.3748             285.6           3146.3185     3939.8112     -793.4927
         3.9153                  0.3818             301.9           3185.8295     4100.0544     -914.2249
         3.9819                  0.3887             313.9           3389.2145     4217.9904     -828.7759
         4.0485                  0.3956             315.2           3570.7187     4231.0944     -660.3757
         4.1151                  0.4025             294.4           2910.8507     4026.6720    -1115.8213
         4.1817                  0.4094             294.6           3032.8752     4027.9824     -995.1072
         4.2483                  0.4164             317.2           3292.3450     4250.0016     -957.6566
         4.2500                  0.4165             307.5           3299.2729     4155.2784     -856.0055
         4.3167                  0.4235             304.9           3062.3014     4130.0064    -1067.7050
         4.3833                  0.4304             307.0           3219.3557     4150.5984     -931.2427
         4.4499                  0.4373             305.4           2970.3764     4134.3120    -1163.9356
         4.5165                  0.4442             301.2           3067.2628     4093.5024    -1026.2396
         4.5834                  0.4511             310.6           3033.8128     4185.4176    -1151.6048
         4.6502                  0.4581             306.2           2892.4042     4142.1744    -1249.7702
         4.7170                  0.4650             323.2           3119.9346     4309.5312    -1189.5966
         4.7836                  0.4719             312.1           2853.6363     4200.3936    -1346.7573
         4.8503                  0.4788             319.4           2885.5292     4272.0912    -1386.5620
         4.9171                  0.4858             306.3           2685.8002     4143.1104    -1457.3102
         4.9839                  0.4927             299.1           2745.5251     4072.7232    -1327.1981
         5.0509                  0.4996             319.9           2927.2965     4276.9584    -1349.6619
