     collisions(billions)   time(microsecond)   temperature(K)   Etotal(kJ/mol)   KE(kJ/mol)   PE(kJ/mol)
===============================================================================================================
         0.0000                  0.0000            1028.4          25705.7160    25704.0000        1.7160
         0.1000                  0.0034            1038.9          25910.7453    25938.3348      -27.5895
         0.2000                  0.0070             920.1          23246.9155    23269.8312      -22.9157
         0.3000                  0.0108             799.7          20506.7654    20566.1988      -59.4334
         0.4000                  0.0148             680.7          17813.9820    17892.9828      -79.0008
         0.5000                  0.0192             595.1          15903.5962    15969.4668      -65.8706
         0.6443                  0.0257             531.8          14445.6235    14548.4640     -102.8405
         0.6500                  0.0260             533.1          14445.9340    14577.1668     -131.2328
         0.7903                  0.0326             493.1          13524.7741    13678.3836     -153.6095
         0.8000                  0.0330             485.0          13359.9614    13495.8852     -135.9238
         0.9362                  0.0397             419.4          11751.3547    12022.1892     -270.8345
         1.0000                  0.0428             445.7          12416.7994    12612.9528     -196.1534
         1.1325                  0.0495             386.5          10856.4226    11282.3424     -425.9198
         1.2500                  0.0555             403.2          11208.1445    11658.4776     -450.3331
         1.3775                  0.0624             330.4           9209.8890    10023.2748     -813.3858
         1.5047                  0.0693             324.7           9049.7715     9896.0400     -846.2685
         1.6320                  0.0762             334.4           8841.7245    10112.8104    -1271.0859
         1.7591                  0.0830             329.9           9215.0150    10011.7080     -796.6930
         1.8863                  0.0899             328.6           9268.9785     9981.7200     -712.7415
         2.0138                  0.0968             342.5           9310.7571    10294.4520     -983.6949
         2.1411                  0.1037             329.8           8803.1378    10010.4228    -1207.2850
         2.2500                  0.1095             339.0           9302.9532    10217.3400     -914.3868
         2.3772                  0.1164             335.2           9110.3007    10129.9464    -1019.6457
         2.5047                  0.1233             327.1           8842.6981     9950.0184    -1107.3203
         2.6320                  0.1301             320.6           8877.0446     9803.9340     -926.8894
         2.7591                  0.1370             343.0           9443.9291    10306.4472     -862.5181
         2.8865                  0.1439             320.8           8825.3744     9806.9328     -981.5584
         3.0139                  0.1508             333.6           8747.5594    10094.3892    -1346.8298
         3.1410                  0.1576             340.9           8841.3433    10258.0380    -1416.6947
         3.2500                  0.1635             319.9           8492.1534     9786.7980    -1294.6446
         3.3773                  0.1704             336.7           9040.4194    10165.0752    -1124.6558
         3.5045                  0.1772             322.2           8977.1047     9839.0628     -861.9581
         3.6319                  0.1841             330.8           8975.4695    10033.1280    -1057.6585
         3.7592                  0.1910             333.7           9208.2172    10096.9596     -888.7424
         3.8865                  0.1979             319.0           8701.4003     9767.5200    -1066.1197
         4.0137                  0.2047             327.9           8883.0457     9966.7260    -1083.6803
         4.1408                  0.2116             329.7           9041.7458    10008.2808     -966.5350
         4.2500                  0.2175             328.7           8954.0081     9985.5756    -1031.5675
         4.3771                  0.2244             331.1           9092.3773    10039.9824     -947.6051
         4.5044                  0.2312             342.3           9506.1394    10290.1680     -784.0286
         4.6319                  0.2381             333.3           9217.9866    10087.5348     -869.5482
         4.7591                  0.2450             330.3           9285.6032    10021.1328     -735.5296
         4.8863                  0.2519             331.8           8961.2242    10054.5480    -1093.3238
         5.0136                  0.2587             319.5           8974.7779     9778.6584     -803.8805
         5.1410                  0.2656             319.9           9121.1548     9786.7980     -665.6432
         5.2500                  0.2715             338.4           9408.6823    10201.9176     -793.2353
         5.3774                  0.2784             326.8           9026.2535     9941.8788     -915.6253
         5.5046                  0.2853             331.9           9003.0452    10055.8332    -1052.7880
