     collisions(billions)   time(microsecond)   temperature(K)   Etotal(kJ/mol)   KE(kJ/mol)   PE(kJ/mol)
         9.0135                  0.4748             336.0           9271.6787    10150.0812     -878.4025
         9.1407                  0.4817             333.8           8893.0520    10099.5300    -1206.4780
         9.2500                  0.4876             323.3           8831.3324     9864.7668    -1033.4344
         9.3771                  0.4945             331.0           8774.7436    10037.4120    -1262.6684
         9.5044                  0.5013             327.2           8609.2451     9952.1604    -1342.9153
         9.6315                  0.5082             324.7           8760.1641     9896.0400    -1135.8759
         9.7588                  0.5151             328.7           8826.8023     9984.2904    -1157.4881
         9.8860                  0.5219             320.6           8717.4431     9803.0772    -1085.6341
        10.0131                  0.5288             325.9           8881.4098     9921.3156    -1039.9058
        10.1403                  0.5357             328.1           8743.4477     9971.0100    -1227.5623
        10.2500                  0.5416             321.4           8907.5158     9821.9268     -914.4110
        10.3771                  0.5485             341.2           9484.1179    10265.7492     -781.6313
        10.5042                  0.5554             340.6           9266.9060    10252.4688     -985.5628
        10.6314                  0.5622             327.1           8902.3253     9950.0184    -1047.6931
        10.7585                  0.5691             338.8           9269.6909    10210.9140     -941.2231
        10.8853                  0.5760             330.4           9299.3880    10023.2748     -723.8868
        11.0126                  0.5829             330.1           9166.4356    10015.9920     -849.5564
        11.1398                  0.5897             323.5           9032.9663     9868.6224     -835.6561
        11.2500                  0.5957             326.0           8893.2662     9924.7428    -1031.4766
        11.3773                  0.6026             323.6           8947.1064     9870.7644     -923.6580
        11.5046                  0.6094             330.2           9101.9225    10018.5624     -916.6399
        11.6317                  0.6163             320.8           8767.0122     9807.7896    -1040.7774
        11.7587                  0.6232             325.2           9088.5442     9907.1784     -818.6342
        11.8860                  0.6301             328.1           9110.7045     9971.8668     -861.1623
        12.0132                  0.6369             327.0           9304.5639     9947.4480     -642.8841
        12.1405                  0.6438             332.8           8755.5329    10077.6816    -1322.1487
        12.2500                  0.6497             331.0           9148.2974    10036.9836     -888.6862
        12.3772                  0.6566             312.0           8736.0518     9609.8688     -873.8170
        12.5042                  0.6635             326.9           9270.7699     9944.4492     -673.6793
        12.6314                  0.6704             329.7           9006.3811    10006.5672    -1000.1861
        12.7586                  0.6772             331.0           9217.5426    10035.6984     -818.1558
        12.8858                  0.6841             336.1           8971.3340    10151.3664    -1180.0324
        13.0129                  0.6910             326.5           8733.2690     9935.0244    -1201.7554
        13.1400                  0.6978             334.3           8959.7315    10111.0968    -1151.3653
        13.2500                  0.7038             324.2           8598.6907     9884.0448    -1285.3541
        13.3771                  0.7107             328.0           9138.4412     9968.8680     -830.4268
        13.5046                  0.7175             329.3           9099.4203     9997.9992     -898.5789
        13.6319                  0.7244             335.5           9219.0260    10137.2292     -918.2032
        13.7593                  0.7313             328.3           9057.6467     9975.7224     -918.0757
        13.8865                  0.7381             325.3           8828.3735     9909.3204    -1080.9469
        14.0135                  0.7450             340.5           9212.6662    10251.1836    -1038.5174
        14.1407                  0.7519             326.3           8725.8253     9930.7404    -1204.9151
        14.2500                  0.7578             335.6           9140.7051    10138.9428     -998.2377
        14.3772                  0.7647             340.6           9074.1542    10253.3256    -1179.1714
        14.5043                  0.7715             334.6           9068.5885    10118.3796    -1049.7911
        14.6312                  0.7784             329.3           9043.7686     9997.9992     -954.2306
        14.7587                  0.7853             324.8           8841.2589     9896.8968    -1055.6379
        14.8861                  0.7921             329.0           8900.9268     9991.1448    -1090.2180
        15.0135                  0.7990             325.4           9063.8454     9911.4624     -847.6170
        15.1406                  0.8059             339.6           9204.0470    10230.1920    -1026.1450
        15.2500                  0.8118             325.3           9068.0886     9909.3204     -841.2318
        15.3775                  0.8187             325.7           8768.3223     9917.8884    -1149.5661
        15.5047                  0.8255             319.5           9040.3272     9777.8016     -737.4744
        15.6321                  0.8324             331.9           9306.4133    10057.9752     -751.5619
        15.7594                  0.8393             342.3           9554.9834    10291.4532     -736.4698
        15.8866                  0.8462             335.2           8970.7394    10130.3748    -1159.6354
        16.0138                  0.8530             324.5           8986.0058     9890.4708     -904.4650
        16.1409                  0.8599             339.8           9387.8719    10234.9044     -847.0325
        16.2500                  0.8658             339.0           9119.2449    10216.9116    -1097.6667
        16.3771                  0.8727             324.6           8674.9666     9893.4696    -1218.5030
        16.5044                  0.8795             332.2           9155.7493    10063.9728     -908.2235
        16.6317                  0.8864             344.9           9620.3252    10348.4304     -728.1052
        16.7592                  0.8933             318.4           8750.0605     9754.2396    -1004.1791
        16.8866                  0.9002             324.9           8883.3857     9900.3240    -1016.9383
        17.0140                  0.9070             344.8           9542.8976    10346.2884     -803.3908
        17.1412                  0.9139             330.7           9175.0865    10029.7008     -854.6143
        17.2500                  0.9198             340.9           9461.1099    10259.7516     -798.6417
        17.3771                  0.9266             328.0           9112.7483     9968.8680     -856.1197
        17.5044                  0.9335             330.1           9369.5180    10016.8488     -647.3308
        17.6317                  0.9404             324.1           9061.3371     9882.3312     -820.9941
        17.7588                  0.9473             329.7           8927.4346    10007.8524    -1080.4178
        17.8857                  0.9541             326.0           9016.4855     9924.7428     -908.2573
        18.0127                  0.9610             332.8           9102.2396    10076.8248     -974.5852
        18.1402                  0.9679             338.1           9512.0800    10195.4916     -683.4116
        18.2500                  0.9738             337.9           9329.3128    10191.2076     -861.8948
        18.3772                  0.9807             317.8           8796.2327     9739.6740     -943.4413
        18.5043                  0.9875             330.0           9313.4695    10014.2784     -700.8089
        18.6319                  0.9944             343.8           9499.7391    10325.2968     -825.5577
        18.7595                  1.0013             332.9           9456.5825    10079.3952     -622.8127
        18.8867                  1.0082             331.6           9081.5933    10051.1208     -969.5275
        19.0138                  1.0150             326.4           9251.8198     9932.4540     -680.6342
        19.1410                  1.0219             330.9           9324.1660    10034.4132     -710.2472
        19.2500                  1.0278             330.1           8956.1943    10016.8488    -1060.6545
        19.3771                  1.0346             316.9           8776.7795     9719.1108     -942.3313
        19.5046                  1.0415             329.3           8861.5005     9997.5708    -1136.0703
        19.6317                  1.0484             333.5           9191.7400    10092.2472     -900.5072
        19.7588                  1.0553             326.7           9133.6807     9940.1652     -806.4845
        19.8860                  1.0621             334.4           9168.9036    10112.3820     -943.4784
        20.0131                  1.0690             319.9           8942.6151     9787.2264     -844.6113
        20.1406                  1.0759             336.2           9383.5784    10153.5084     -769.9300
        20.2500                  1.0818             328.2           9145.6328     9973.5804     -827.9476
        20.3772                  1.0887             346.9           9766.8706    10392.9840     -626.1134
        20.5045                  1.0955             343.9           9430.3650    10326.1536     -895.7886
        20.6319                  1.1024             331.4           9083.1284    10045.1232     -961.9948
        20.7593                  1.1093             324.9           8913.7582     9899.8956     -986.1374
        20.8868                  1.1162             325.3           9022.7627     9908.0352     -885.2725
        21.0141                  1.1230             334.0           8980.3652    10103.3856    -1123.0204
        21.1415                  1.1299             326.3           8561.6079     9930.3120    -1368.7041
        21.2500                  1.1358             329.8           8727.2650    10008.7092    -1281.4442
        21.3772                  1.1426             324.7           8970.8956     9895.1832     -924.2876
        21.5045                  1.1495             333.3           8900.4687    10088.3916    -1187.9229
        21.6317                  1.1564             328.1           8612.3909     9972.2952    -1359.9043
        21.7589                  1.1633             326.0           8785.1009     9924.7428    -1139.6419
        21.8861                  1.1701             321.5           8650.0229     9824.0688    -1174.0459
        22.0132                  1.1770             337.8           9426.5851    10190.3508     -763.7657
        22.1402                  1.1839             340.4           9168.6162    10247.7564    -1079.1402
        22.2500                  1.1898             326.0           8824.2821     9924.3144    -1100.0323
        22.3773                  1.1967             325.7           8888.6032     9917.8884    -1029.2852
        22.5047                  1.2035             324.2           8871.0130     9884.9016    -1013.8886
        22.6318                  1.2104             323.3           9055.0725     9862.6248     -807.5523
        22.7592                  1.2173             332.3           9338.6851    10066.1148     -727.4297
        22.8866                  1.2242             317.5           8874.9366     9733.2480     -858.3114
        23.0135                  1.2310             328.5           8878.9764     9980.0064    -1101.0300
        23.1404                  1.2379             319.1           8892.2400     9768.3768     -876.1368
        23.2500                  1.2438             341.8           9290.0313    10279.4580     -989.4267
        23.3775                  1.2507             332.0           8928.5772    10059.6888    -1131.1116
        23.5051                  1.2576             314.9           8604.7361     9674.9856    -1070.2495
        23.6323                  1.2644             329.0           8895.5938     9992.8584    -1097.2646
        23.7597                  1.2713             315.4           8633.9617     9685.6956    -1051.7339
        23.8868                  1.2782             329.7           9039.2032    10007.8524     -968.6492
        24.0139                  1.2851             337.3           9274.3984    10177.4988     -903.1004
        24.1413                  1.2919             315.9           8770.5946     9697.6908     -927.0962
        24.2500                  1.2978             326.9           8866.6547     9944.8776    -1078.2229
        24.3774                  1.3047             333.5           8867.0586    10093.5324    -1226.4738
        24.5046                  1.3115             329.4           8931.0328    10000.9980    -1069.9652
        24.6320                  1.3184             320.7           8730.7356     9806.0760    -1075.3404
        24.7587                  1.3253             318.1           8880.3494     9747.8136     -867.4642
        24.8859                  1.3322             334.8           9194.6599    10122.6636     -928.0037
        25.0131                  1.3390             338.2           9351.9449    10198.0620     -846.1171
        25.1406                  1.3459             323.3           8808.6302     9863.9100    -1055.2798
        25.2500                  1.3518             336.1           9045.3836    10151.7948    -1106.4112
        25.3773                  1.3587             324.6           8917.7244     9892.1844     -974.4600
        25.5046                  1.3656             339.3           9267.2500    10222.9092     -955.6592
        25.6318                  1.3724             317.4           8511.2163     9731.5344    -1220.3181
        25.7590                  1.3793             327.8           9107.6290     9965.8692     -858.2402
        25.8861                  1.3862             325.5           9032.5912     9914.0328     -881.4416
        26.0135                  1.3931             335.2           9074.2197    10129.9464    -1055.7267
        26.1406                  1.3999             321.8           9154.9811     9829.2096     -674.2285
        26.2500                  1.4058             335.4           9362.9932    10135.0872     -772.0940
        26.3775                  1.4127             326.0           9305.5304     9923.4576     -617.9272
        26.5047                  1.4196             332.1           9293.3639    10060.9740     -767.6101
        26.6320                  1.4264             325.9           9015.0068     9921.3156     -906.3088
        26.7596                  1.4333             321.1           8570.1462     9814.2156    -1244.0694
        26.8872                  1.4402             318.0           8733.4886     9743.9580    -1010.4694
        27.0144                  1.4471             325.8           9186.8075     9918.7452     -731.9377
        27.1415                  1.4539             332.7           9367.7454    10074.2544     -706.5090
        27.2500                  1.4598             322.3           8880.2444     9841.6332     -961.3888
        27.3773                  1.4667             340.6           9364.5425    10252.0404     -887.4979
        27.5045                  1.4735             327.5           9117.5105     9957.7296     -840.2191
        27.6321                  1.4804             327.6           8948.8649     9961.1568    -1012.2919
        27.7593                  1.4873             326.1           9007.7679     9925.5996     -917.8317
        27.8865                  1.4942             334.5           9253.6129    10116.2376     -862.6247
        28.0136                  1.5010             337.3           9330.1686    10178.3556     -848.1870
        28.1409                  1.5079             329.5           9006.7238    10003.5684     -996.8446
        28.2500                  1.5138             334.4           9131.4827    10111.9536     -980.4709
        28.3773                  1.5207             322.7           8926.6507     9850.2012     -923.5505
        28.5046                  1.5275             345.0           9522.1129    10351.0008     -828.8879
        28.6316                  1.5344             327.7           9159.7620     9963.2988     -803.5368
        28.7590                  1.5413             320.3           8851.6669     9796.6512     -944.9843
        28.8862                  1.5482             324.3           8840.0912     9886.1868    -1046.0956
        29.0133                  1.5550             336.0           9157.0985    10147.9392     -990.8407
        29.1406                  1.5619             329.1           9152.1709     9993.2868     -841.1159
        29.2500                  1.5678             338.1           9342.9980    10197.2052     -854.2072
        29.3772                  1.5747             321.0           8831.2511     9812.0736     -980.8225
        29.5042                  1.5816             331.7           9250.3006    10051.5492     -801.2486
        29.6313                  1.5884             324.2           8978.0587     9883.6164     -905.5577
        29.7584                  1.5953             314.1           8566.4823     9657.8496    -1091.3673
        29.8854                  1.6022             336.2           9186.2401    10153.9368     -967.6967
        30.0128                  1.6090             329.6           8964.4643    10006.1388    -1041.6745
        30.1399                  1.6159             324.5           9033.2782     9891.7560     -858.4778
        30.2500                  1.6219             325.9           8753.6194     9922.1724    -1168.5530
        30.3773                  1.6287             326.9           9159.7216     9944.4492     -784.7276
        30.5045                  1.6356             322.5           8945.5664     9846.3456     -900.7792
        30.6318                  1.6425             325.5           9106.9976     9913.1760     -806.1784
        30.7591                  1.6494             323.4           9154.6833     9865.6236     -710.9403
        30.8863                  1.6562             328.7           8794.4407     9984.7188    -1190.2781
        31.0133                  1.6631             322.7           9022.2983     9851.0580     -828.7597
        31.1404                  1.6700             319.1           8465.5394     9768.8052    -1303.2658
        31.2500                  1.6759             322.6           8821.2907     9848.9160    -1027.6253
        31.3772                  1.6828             326.1           8871.7535     9926.8848    -1055.1313
        31.5042                  1.6896             331.2           9151.7083    10040.4108     -888.7025
        31.6318                  1.6965             334.0           8995.8292    10103.8140    -1107.9848
        31.7592                  1.7034             334.0           9091.1698    10104.2424    -1013.0726
        31.8860                  1.7102             330.9           9230.9257    10033.5564     -802.6307
        32.0129                  1.7171             328.3           9191.7219     9975.7224     -784.0005
        32.1404                  1.7240             316.3           8843.2431     9707.1156     -863.8725
        32.2500                  1.7299             329.8           9241.3526    10009.5660     -768.2134
        32.3771                  1.7368             330.3           9142.5999    10020.7044     -878.1045
        32.5040                  1.7436             331.3           9167.0169    10042.9812     -875.9643
        32.6311                  1.7505             337.8           9409.1596    10189.4940     -780.3344
        32.7584                  1.7574             328.1           8820.5345     9972.2952    -1151.7607
        32.8857                  1.7643             318.5           9005.5179     9755.0964     -749.5785
        33.0133                  1.7711             342.3           9497.5322    10291.4532     -793.9210
        33.1402                  1.7780             338.9           9386.5380    10214.7696     -828.2316
        33.2500                  1.7839             326.6           9093.3748     9938.0232     -844.6484
        33.3772                  1.7908             330.3           9067.2393    10021.5612     -954.3219
        33.5044                  1.7977             324.5           9085.6031     9890.0424     -804.4393
        33.6315                  1.8046             318.9           8749.1157     9764.9496    -1015.8339
        33.7588                  1.8114             322.0           9006.2428     9833.9220     -827.6792
        33.8859                  1.8183             336.3           9415.0835    10154.7936     -739.7101
        34.0130                  1.8252             339.5           9356.6878    10228.4784     -871.7906
        34.1404                  1.8321             319.4           8915.2509     9775.2312     -859.9803
        34.2500                  1.8380             332.2           9153.7031    10063.9728     -910.2697
        34.3771                  1.8448             329.1           8946.5495     9994.1436    -1047.5941
        34.5043                  1.8517             325.8           8616.5637     9920.0304    -1303.4667
        34.6315                  1.8586             329.3           8919.9424     9999.2844    -1079.3420
        34.7589                  1.8655             326.9           9065.1941     9944.0208     -878.8267
        34.8862                  1.8723             329.2           9036.2106     9995.8572     -959.6466
        35.0133                  1.8792             326.5           8765.4540     9936.3096    -1170.8556
        35.1405                  1.8861             329.6           8923.9756    10004.4252    -1080.4496
        35.2500                  1.8920             329.4           8861.2965    10001.4264    -1140.1299
        35.3771                  1.8989             330.4           8855.0952    10024.1316    -1169.0364
        35.5043                  1.9057             326.0           8770.2663     9925.1712    -1154.9049
        35.6316                  1.9126             343.6           9447.5551    10318.8708     -871.3157
        35.7586                  1.9195             326.9           9097.8918     9943.5924     -845.7006
        35.8858                  1.9263             334.7           9158.9761    10120.5216     -961.5455
        36.0128                  1.9332             325.1           8846.2239     9904.1796    -1057.9557
        36.1401                  1.9401             333.8           9324.4282    10099.9584     -775.5302
        36.2500                  1.9460             327.0           9204.2516     9947.8764     -743.6248
        36.3772                  1.9529             334.3           8974.5251    10110.2400    -1135.7149
        36.5046                  1.9598             329.4           9188.1095    10000.1412     -812.0317
        36.6316                  1.9666             320.5           8739.7536     9801.3636    -1061.6100
        36.7589                  1.9735             333.6           9064.6190    10095.6744    -1031.0554
        36.8862                  1.9804             328.7           9353.2927     9984.7188     -631.4261
        37.0134                  1.9873             313.7           8826.5158     9648.8532     -822.3374
        37.1406                  1.9941             329.6           8787.6768    10004.8536    -1217.1768
        37.2500                  2.0000             330.5           9007.5978    10024.9884    -1017.3906
        37.3772                  2.0069             341.1           9089.2203    10262.7504    -1173.5301
        37.5040                  2.0138             318.9           8586.6534     9765.8064    -1179.1530
        37.6314                  2.0206             324.3           8917.4481     9886.1868     -968.7387
        37.7589                  2.0275             327.2           9021.7694     9950.8752     -929.1058
        37.8858                  2.0344             327.6           9387.6000     9959.4432     -571.8432
        38.0130                  2.0413             321.4           8887.9376     9821.9268     -933.9892
        38.1401                  2.0481             325.0           8950.7813     9902.8944     -952.1131
        38.2500                  2.0541             321.3           8583.5669     9818.0712    -1234.5043
        38.3772                  2.0609             330.2           8640.2153    10018.5624    -1378.3471
        38.5045                  2.0678             330.3           8793.7672    10019.8476    -1226.0804
        38.6317                  2.0747             322.0           9142.3800     9833.9220     -691.5420
        38.7588                  2.0816             324.8           9030.8032     9898.1820     -867.3788
        38.8861                  2.0884             337.4           9151.1806    10180.9260    -1029.7454
        39.0136                  2.0953             338.1           9389.7273    10195.0632     -805.3359
        39.1408                  2.1022             322.1           8755.5459     9837.3492    -1081.8033
        39.2500                  2.1081             331.1           8819.5653    10039.5540    -1219.9887
        39.3772                  2.1149             323.3           8750.5289     9863.0532    -1112.5243
        39.5045                  2.1218             323.0           8942.5660     9857.0556     -914.4896
        39.6317                  2.1287             320.7           8747.9532     9805.2192    -1057.2660
        39.7592                  2.1356             335.0           9266.6439    10126.5192     -859.8753
        39.8864                  2.1424             322.1           8816.4198     9836.9208    -1020.5010
        40.0138                  2.1493             331.5           9051.7297    10046.8368     -995.1071
        40.1409                  2.1562             326.3           9047.4755     9931.5972     -884.1217
        40.2500                  2.1621             327.4           9099.9145     9955.5876     -855.6731
        40.3771                  2.1690             342.1           9400.2574    10285.4556     -885.1982
        40.5044                  2.1758             319.7           8571.0479     9783.7992    -1212.7513
        40.6315                  2.1827             337.5           8808.3127    10182.6396    -1374.3269
        40.7586                  2.1896             328.7           8570.4907     9986.0040    -1415.5133
        40.8860                  2.1964             324.4           8603.6236     9888.3288    -1284.7052
        41.0130                  2.2033             325.7           8967.1733     9916.6032     -949.4299
        41.1402                  2.2102             320.8           8533.8940     9807.7896    -1273.8956
        41.2500                  2.2161             327.0           8741.4455     9947.8764    -1206.4309
        41.3772                  2.2230             331.0           8870.2179    10036.1268    -1165.9089
        41.5045                  2.2299             324.9           8385.2850     9898.6104    -1513.3254
        41.6317                  2.2367             334.4           8884.8903    10112.8104    -1227.9201
        41.7590                  2.2436             336.8           9364.3932    10165.9320     -801.5388
        41.8862                  2.2505             329.4           8716.8185     9999.7128    -1282.8943
        42.0135                  2.2573             321.5           8750.3238     9822.7836    -1072.4598
        42.1408                  2.2642             331.7           8601.2927    10053.2628    -1451.9701
        42.2500                  2.2701             330.8           8757.0167    10033.1280    -1276.1113
        42.3773                  2.2770             328.8           8623.3253     9987.2892    -1363.9639
        42.5047                  2.2839             323.4           8775.7516     9865.1952    -1089.4436
        42.6316                  2.2907             330.8           9068.5829    10031.8428     -963.2599
        42.7587                  2.2976             334.0           9075.9805    10104.2424    -1028.2619
        42.8858                  2.3045             328.2           9210.3721     9972.7236     -762.3515
        43.0130                  2.3113             321.8           8814.7173     9830.4948    -1015.7775
        43.1404                  2.3182             335.8           9273.7918    10144.5120     -870.7202
        43.2500                  2.3241             329.4           9048.7205    10000.5696     -951.8491
        43.3771                  2.3310             321.3           9070.9830     9818.0712     -747.0882
        43.5041                  2.3379             330.4           9013.9939    10023.7032    -1009.7093
        43.6312                  2.3447             334.3           9142.4417    10111.0968     -968.6551
        43.7584                  2.3516             339.8           9007.1859    10233.6192    -1226.4333
        43.8856                  2.3585             330.9           9248.3297    10033.9848     -785.6551
        44.0129                  2.3654             329.3           9147.6995     9998.4276     -850.7281
        44.1400                  2.3722             322.0           8784.3245     9834.3504    -1050.0259
        44.2500                  2.3782             334.8           9180.0319    10121.8068     -941.7749
        44.3774                  2.3851             323.5           8879.7928     9868.1940     -988.4012
        44.5045                  2.3919             326.6           8746.9603     9937.5948    -1190.6345
        44.6314                  2.3988             328.8           9015.6798     9987.7176     -972.0378
        44.7586                  2.4057             338.1           9144.2333    10197.2052    -1052.9719
        44.8859                  2.4125             331.9           8927.2708    10056.6900    -1129.4192
        45.0130                  2.4194             330.6           9001.7287    10027.1304    -1025.4017
        45.1405                  2.4263             324.7           9102.1517     9894.7548     -792.6031
        45.2500                  2.4322             324.4           8714.4750     9887.9004    -1173.4254
        45.3771                  2.4391             324.1           8668.1196     9882.7596    -1214.6400
        45.5047                  2.4459             328.8           8923.7242     9986.4324    -1062.7082
        45.6321                  2.4528             329.7           9200.5262    10006.5672     -806.0410
        45.7593                  2.4597             326.8           8862.3245     9941.8788    -1079.5543
        45.8862                  2.4666             324.4           8860.5830     9888.7572    -1028.1742
        46.0134                  2.4734             323.1           8885.8004     9859.6260     -973.8256
        46.1406                  2.4803             326.8           8919.8766     9942.7356    -1022.8590
        46.2500                  2.4862             320.9           8670.1570     9810.7884    -1140.6314
        46.3772                  2.4931             335.5           9161.0210    10137.6576     -976.6366
        46.5047                  2.5000             326.2           9232.2819     9929.8836     -697.6017
        46.6319                  2.5068             328.5           9028.6172     9979.5780     -950.9608
        46.7590                  2.5137             327.4           9059.8744     9955.1592     -895.2848
        46.8864                  2.5206             336.5           8921.5507    10159.9344    -1238.3837
        47.0134                  2.5274             334.6           8989.6879    10117.9512    -1128.2633
        47.1407                  2.5343             330.7           9125.1263    10030.9860     -905.8597
        47.2500                  2.5402             325.7           9002.4752     9917.8884     -915.4132
        47.3776                  2.5471             335.1           8488.0679    10129.0896    -1641.0217
        47.5049                  2.5540             333.9           8935.6017    10102.1004    -1166.4987
        47.6321                  2.5608             322.2           9003.1994     9839.9196     -836.7202
        47.7592                  2.5677             332.1           9015.5106    10061.8308    -1046.3202
        47.8867                  2.5746             320.4           8667.5841     9797.5080    -1129.9239
        48.0141                  2.5815             323.7           8822.8047     9872.9064    -1050.1017
        48.1415                  2.5883             332.4           9308.6050    10068.2568     -759.6518
        48.2500                  2.5942             331.9           8829.2443    10056.2616    -1227.0173
        48.3773                  2.6011             326.7           8652.7790     9939.7368    -1286.9578
        48.5042                  2.6079             324.7           9033.2489     9896.0400     -862.7911
        48.6313                  2.6148             319.4           8708.2123     9776.0880    -1067.8757
        48.7583                  2.6217             325.3           8725.2282     9907.6068    -1182.3786
        48.8854                  2.6285             326.2           8906.4998     9928.5984    -1022.0986
        49.0130                  2.6354             323.5           8498.0394     9868.1940    -1370.1546
        49.1403                  2.6423             339.8           9441.8028    10235.3328     -793.5300
        49.2500                  2.6482             327.0           9161.7883     9946.5912     -784.8029
        49.3773                  2.6551             324.9           9096.9366     9898.6104     -801.6738
        49.5045                  2.6620             335.4           9084.9993    10135.9440    -1050.9447
        49.6317                  2.6688             329.2           9237.3071     9996.7140     -759.4069
        49.7591                  2.6757             329.2           8919.5973     9995.8572    -1076.2599
