     collisions(billions)   time(microsecond)   temperature(K)   Etotal(kJ/mol)   KE(kJ/mol)   PE(kJ/mol)
===============================================================================================================
         0.0000                  0.0000            1028.4          18139.9680    18144.0000       -4.0320
         0.1000                  0.0048             995.5          17591.3974    17622.3600      -30.9626
         0.2000                  0.0099             938.9          16703.2103    16723.6272      -20.4169
         0.3000                  0.0153             796.3          14438.2037    14463.4896      -25.2859
         0.4000                  0.0211             706.7          13001.9302    13042.5120      -40.5818
         0.5000                  0.0273             593.6          11178.8639    11248.0704      -69.2065
         0.6013                  0.0338             527.3          10101.0484    10197.2304      -96.1820
         0.6500                  0.0369             515.6           9921.6406    10012.1616      -90.5210
         0.7485                  0.0435             460.7           9005.6491     9140.9472     -135.2981
         0.8000                  0.0470             481.6           9296.3308     9472.0752     -175.7444
         0.8959                  0.0536             435.3           8570.0932     8738.1504     -168.0572
         0.9919                  0.0603             438.5           8690.9095     8789.8608      -98.9513
         1.0000                  0.0609             414.3           8232.3000     8405.8128     -173.5128
         1.0931                  0.0676             382.0           7534.5676     7893.8496     -359.2820
         1.1861                  0.0744             397.6           7775.2230     8141.5152     -366.2922
         1.2500                  0.0790             400.5           7879.1028     8186.2704     -307.1676
         1.3396                  0.0859             331.1           6353.9529     7085.8368     -731.8839
         1.4289                  0.0928             326.1           6046.9872     7006.9104     -959.9232
         1.5187                  0.0996             339.7           6301.7701     7221.9168     -920.1467
         1.6084                  0.1065             325.0           6085.3310     6989.6736     -904.3426
         1.6981                  0.1134             320.0           6088.5078     6911.0496     -822.5418
         1.7879                  0.1202             327.8           6153.4822     7034.1264     -880.6442
         1.8775                  0.1271             318.9           5992.8668     6892.9056     -900.0388
         1.9669                  0.1340             337.9           6320.6842     7194.3984     -873.7142
         2.0564                  0.1409             332.3           6212.2145     7104.5856     -892.3711
         2.1457                  0.1477             328.4           6253.9514     7044.1056     -790.1542
         2.2353                  0.1546             335.8           6347.8216     7160.5296     -812.7080
         2.2500                  0.1557             340.4           6472.6946     7233.7104     -761.0158
         2.3396                  0.1626             330.7           6355.4630     7079.4864     -724.0234
         2.4292                  0.1695             332.0           6369.6604     7100.0496     -730.3892
         2.5186                  0.1763             320.2           6265.9883     6913.4688     -647.4805
         2.6080                  0.1832             324.0           6288.2449     6974.2512     -686.0063
         2.6978                  0.1901             334.3           6249.7166     7137.2448     -887.5282
         2.7872                  0.1970             327.5           6201.8721     7029.2880     -827.4159
         2.8767                  0.2038             333.2           6279.5205     7118.7984     -839.2779
         2.9664                  0.2107             334.4           6113.4723     7137.8496    -1024.3773
         3.0560                  0.2176             324.4           5975.2187     6979.9968    -1004.7781
         3.1457                  0.2244             331.6           6236.9181     7094.9088     -857.9907
         3.2352                  0.2313             329.8           6025.6960     7066.1808    -1040.4848
         3.2500                  0.2325             331.9           6246.8819     7099.7472     -852.8653
         3.3396                  0.2393             347.5           6723.7767     7346.2032     -622.4265
         3.4290                  0.2462             335.6           6487.7752     7158.4128     -670.6376
         3.5186                  0.2531             332.6           6286.4526     7109.7264     -823.2738
         3.6082                  0.2599             315.5           5796.3442     6838.7760    -1042.4318
         3.6978                  0.2668             334.0           6013.8127     7131.8016    -1117.9889
         3.7873                  0.2737             326.7           6168.6480     7016.2848     -847.6368
         3.8769                  0.2806             318.1           5713.5497     6880.8096    -1167.2599
         3.9665                  0.2874             319.1           5990.9377     6896.5344     -905.5967
         4.0561                  0.2943             334.2           6047.1620     7135.1280    -1087.9660
         4.1455                  0.3012             318.8           5958.9817     6890.7888     -931.8071
         4.2353                  0.3080             331.4           6085.9866     7090.3728    -1004.3862
         4.2500                  0.3092             334.4           6002.4113     7138.4544    -1136.0431
         4.3397                  0.3161             319.2           5912.6521     6898.3488     -985.6967
         4.4291                  0.3229             325.6           6107.4336     6999.0480     -891.6144
         4.5186                  0.3298             336.2           6197.7716     7167.7872     -970.0156
         4.6081                  0.3367             327.1           6056.8503     7022.3328     -965.4825
         4.6976                  0.3435             332.9           5969.4632     7115.1696    -1145.7064
         4.7873                  0.3504             326.8           5589.7449     7017.4944    -1427.7495
         4.8770                  0.3573             331.9           6154.3440     7098.8400     -944.4960
         4.9666                  0.3642             318.8           5686.7400     6890.7888    -1204.0488
         5.0564                  0.3710             312.6           5438.3864     6792.2064    -1353.8200
         5.1459                  0.3779             329.9           5636.1696     7067.3904    -1431.2208
         5.2355                  0.3848             324.6           5767.2186     6983.3232    -1216.1046
         5.2500                  0.3859             323.1           5604.3222     6959.7360    -1355.4138
         5.3396                  0.3928             335.1           5937.0452     7149.0384    -1211.9932
         5.4292                  0.3996             337.6           5969.1074     7189.8624    -1220.7550
         5.5188                  0.4065             332.5           6015.8264     7108.2144    -1092.3880
         5.6084                  0.4134             331.0           6337.4349     7084.6272     -747.1923
         5.6979                  0.4202             338.4           6091.2129     7201.6560    -1110.4431
         5.7877                  0.4271             338.9           6347.7795     7210.1232     -862.3437
         5.8771                  0.4340             327.3           6068.5338     7025.6592     -957.1254
         5.9666                  0.4409             328.4           6232.4306     7043.8032     -811.3726
         6.0559                  0.4477             331.2           6591.6288     7087.3488     -495.7200
         6.1455                  0.4546             337.9           6170.2141     7194.7008    -1024.4867
         6.2349                  0.4615             332.7           6440.1402     7112.1456     -672.0054
         6.2500                  0.4626             324.7           6168.6313     6984.2304     -815.5991
         6.3395                  0.4695             338.1           6172.8528     7197.4224    -1024.5696
         6.4290                  0.4764             335.0           6438.1979     7147.5264     -709.3285
         6.5185                  0.4833             338.6           6335.5086     7205.8896     -870.3810
         6.6080                  0.4901             318.4           5994.2555     6885.0432     -890.7877
         6.6973                  0.4970             333.8           6289.0583     7129.6848     -840.6265
         6.7870                  0.5039             313.4           5922.6687     6805.8144     -883.1457
         6.8764                  0.5107             343.1           6484.5798     7276.0464     -791.4666
         6.9661                  0.5176             331.2           6443.5345     7088.2560     -644.7215
         7.0556                  0.5245             327.8           6170.1408     7034.7312     -864.5904
         7.1452                  0.5314             336.6           6309.9073     7173.2304     -863.3231
         7.2347                  0.5382             321.1           6064.0514     6928.2864     -864.2350
         7.2500                  0.5394             326.4           5998.4180     7011.1440    -1012.7260
         7.3394                  0.5463             333.2           6130.4929     7120.3104     -989.8175
         7.4291                  0.5532             332.9           6123.5487     7115.4720     -991.9233
         7.5186                  0.5600             339.0           6431.0836     7211.0304     -779.9468
         7.6083                  0.5669             328.1           6126.8120     7038.0576     -911.2456
         7.6980                  0.5738             334.5           6221.2952     7140.5712     -919.2760
         7.7877                  0.5806             333.2           6223.6934     7118.7984     -895.1050
         7.8774                  0.5875             339.7           6376.9494     7223.4288     -846.4794
         7.9671                  0.5944             323.7           6040.7020     6968.5056     -927.8036
         8.0566                  0.6013             331.3           5978.9709     7090.0704    -1111.0995
         8.1461                  0.6081             330.5           6120.4899     7076.4624     -955.9725
         8.2356                  0.6150             334.9           6293.3415     7146.0144     -852.6729
         8.2500                  0.6161             333.1           6199.5587     7117.2864     -917.7277
         8.3394                  0.6230             348.0           6371.2575     7353.7632     -982.5057
         8.4290                  0.6299             342.5           6263.7766     7267.5792    -1003.8026
         8.5184                  0.6367             322.6           5931.7564     6950.9664    -1019.2100
         8.6080                  0.6436             334.4           6432.7570     7138.4544     -705.6974
         8.6978                  0.6505             330.7           6070.7713     7079.4864    -1008.7151
         8.7872                  0.6573             328.6           6374.8536     7047.1296     -672.2760
         8.8767                  0.6642             342.1           6212.1722     7261.2288    -1049.0566
         8.9664                  0.6711             339.7           6460.5452     7223.1264     -762.5812
         9.0560                  0.6780             320.3           6100.2081     6914.3760     -814.1679
         9.1455                  0.6848             338.5           6207.1805     7203.4704     -996.2899
         9.2351                  0.6917             332.1           6425.2663     7102.7712     -677.5049
         9.2500                  0.6928             319.2           6311.6624     6898.0464     -586.3840
         9.3394                  0.6997             326.5           6352.4770     7013.8656     -661.3886
         9.4291                  0.7066             322.2           6239.3133     6945.2208     -705.9075
         9.5185                  0.7135             334.9           6151.0981     7146.9216     -995.8235
         9.6080                  0.7203             338.4           6385.7386     7201.6560     -815.9174
         9.6977                  0.7272             320.7           5945.3025     6921.0288     -975.7263
         9.7873                  0.7341             328.7           5816.7942     7048.6416    -1231.8474
         9.8768                  0.7409             336.6           6356.0916     7173.2304     -817.1388
         9.9665                  0.7478             319.4           5735.8120     6901.3728    -1165.5608
        10.0562                  0.7547             323.9           5996.7947     6972.7392     -975.9445
        10.1459                  0.7616             331.5           6318.6372     7093.0944     -774.4572
        10.2354                  0.7684             333.6           6392.8622     7125.7536     -732.8914
        10.2500                  0.7695             338.8           6438.0367     7208.0064     -769.9697
        10.3396                  0.7764             326.6           6216.4799     7015.0752     -798.5953
        10.4291                  0.7833             342.4           6209.5083     7264.8576    -1055.3493
        10.5187                  0.7902             324.2           6217.5706     6976.6704     -759.0998
        10.6082                  0.7970             332.9           5998.0297     7115.1696    -1117.1399
        10.6977                  0.8039             326.1           6080.2700     7006.6080     -926.3380
        10.7873                  0.8108             335.3           6200.2172     7152.9696     -952.7524
        10.8768                  0.8176             342.7           5979.2175     7270.3008    -1291.0833
        10.9665                  0.8245             326.3           6056.2545     7010.8416     -954.5871
        11.0560                  0.8314             339.2           6253.8941     7214.0544     -960.1603
        11.1456                  0.8383             330.6           6048.3769     7077.6720    -1029.2951
        11.2353                  0.8451             331.5           5987.5220     7092.4896    -1104.9676
        11.2500                  0.8463             335.2           6188.4440     7151.1552     -962.7112
        11.3393                  0.8531             325.3           5956.8004     6994.5120    -1037.7116
        11.4290                  0.8600             325.5           6001.4778     6997.5360     -996.0582
        11.5186                  0.8669             332.4           5952.2029     7107.0048    -1154.8019
        11.6083                  0.8738             341.7           6446.3377     7254.5760     -808.2383
        11.6978                  0.8806             329.2           6058.3263     7055.8992     -997.5729
        11.7874                  0.8875             335.6           6298.6966     7158.1104     -859.4138
        11.8767                  0.8944             337.7           6333.4960     7190.1648     -856.6688
        11.9663                  0.9012             326.1           6272.9386     7007.5152     -734.5766
        12.0559                  0.9081             339.2           6504.8149     7214.6592     -709.8443
        12.1454                  0.9150             326.7           6058.6142     7016.5872     -957.9730
        12.2349                  0.9219             335.7           6061.1979     7159.6224    -1098.4245
        12.2500                  0.9230             322.8           5974.5047     6954.2928     -979.7881
        12.3394                  0.9299             338.4           6301.8206     7201.3536     -899.5330
        12.4291                  0.9368             331.3           6001.0192     7088.8608    -1087.8416
        12.5187                  0.9436             335.7           6241.9199     7159.6224     -917.7025
        12.6081                  0.9505             320.5           6103.6561     6917.7024     -814.0463
        12.6975                  0.9574             319.3           6333.1485     6899.8608     -566.7123
        12.7871                  0.9642             326.9           6297.9300     7019.0064     -721.0764
        12.8766                  0.9711             333.1           6345.5452     7117.5888     -772.0436
        12.9663                  0.9780             352.6           6615.0575     7426.9440     -811.8865
        13.0559                  0.9849             340.1           6458.1840     7228.2672     -770.0832
        13.1454                  0.9917             327.0           6272.9355     7020.8208     -747.8853
        13.2348                  0.9986             321.1           6139.8448     6927.9840     -788.1392
        13.2500                  0.9998             331.9           6386.5218     7099.4448     -712.9230
        13.3395                  1.0067             319.0           6059.0348     6894.1152     -835.0804
        13.4291                  1.0135             334.6           6442.9113     7142.0832     -699.1719
        13.5187                  1.0204             330.9           5945.4202     7082.8128    -1137.3926
        13.6082                  1.0273             323.5           5866.1595     6965.4816    -1099.3221
        13.6977                  1.0341             324.7           5603.2019     6984.8352    -1381.6333
        13.7874                  1.0410             332.6           6173.5515     7109.4240     -935.8725
        13.8769                  1.0479             329.6           6051.4312     7062.5520    -1011.1208
        13.9664                  1.0548             331.6           5817.1609     7093.6992    -1276.5383
        14.0562                  1.0616             330.2           5804.5464     7071.6240    -1267.0776
        14.1457                  1.0685             324.7           5830.3021     6984.2304    -1153.9283
        14.2352                  1.0754             339.5           6325.0412     7218.8928     -893.8516
        14.2500                  1.0765             334.8           6080.2927     7145.7120    -1065.4193
        14.3395                  1.0834             331.2           5867.1536     7087.6512    -1220.4976
        14.4291                  1.0902             354.4           6488.6785     7455.9744     -967.2959
        14.5187                  1.0971             319.2           5834.5812     6898.0464    -1063.4652
        14.6082                  1.1040             328.6           5927.3796     7047.4320    -1120.0524
        14.6976                  1.1109             338.5           6208.8906     7203.7728     -994.8822
        14.7871                  1.1177             327.7           6031.5323     7032.9168    -1001.3845
        14.8767                  1.1246             330.3           6121.6547     7074.3456     -952.6909
        14.9663                  1.1315             330.0           6236.5867     7068.6000     -832.0133
        15.0558                  1.1384             329.3           5992.6121     7057.4112    -1064.7991
        15.1454                  1.1452             323.2           6217.7996     6960.9456     -743.1460
        15.2349                  1.1521             333.1           6365.8569     7117.8912     -752.0343
        15.2500                  1.1533             319.3           6197.9778     6898.9536     -700.9758
        15.3394                  1.1601             331.0           6060.3280     7084.9296    -1024.6016
        15.4292                  1.1670             338.0           6228.7058     7195.0032     -966.2974
        15.5189                  1.1739             319.2           6026.6922     6898.0464     -871.3542
        15.6084                  1.1807             322.9           6035.5316     6957.0144     -921.4828
        15.6980                  1.1876             335.2           6071.5802     7150.8528    -1079.2726
        15.7878                  1.1945             329.3           6135.7964     7057.1088     -921.3124
        15.8773                  1.2014             328.8           5744.2149     7049.2464    -1305.0315
        15.9671                  1.2082             328.5           5948.4117     7045.6176    -1097.2059
        16.0566                  1.2151             340.1           6411.0431     7229.4768     -818.4337
        16.1464                  1.2220             327.4           6313.6992     7028.3808     -714.6816
        16.2362                  1.2289             331.6           6031.4379     7094.6064    -1063.1685
