     collisions(billions)   time(microsecond)   temperature(K)   Etotal(kJ/mol)   KE(kJ/mol)   PE(kJ/mol)
===============================================================================================================
         0.0000                  0.0000            1028.4          18136.7160    18144.0000       -7.2840
         0.1000                  0.0049            1046.8          18387.3251    18434.9088      -47.5837
         0.2000                  0.0100             914.6          16309.8888    16338.9744      -29.0856
         0.3000                  0.0154             792.8          14369.1273    14406.6384      -37.5111
         0.4000                  0.0212             675.3          12471.6218    12544.7616      -73.1398
         0.5000                  0.0275             567.9          10766.5645    10840.7376      -74.1731
         0.6004                  0.0340             523.7          10078.3827    10139.7744      -61.3917
         0.6500                  0.0372             534.6          10236.9323    10313.0496      -76.1173
         0.7479                  0.0438             474.5           9181.9673     9360.7920     -178.8247
         0.8000                  0.0473             469.4           9011.1255     9278.5392     -267.4137
         0.8952                  0.0540             426.9           8412.9924     8605.6992     -192.7068
         0.9902                  0.0607             433.9           8443.2939     8715.7728     -272.4789
         1.0000                  0.0614             437.3           8507.1863     8770.8096     -263.6233
         1.0923                  0.0681             393.6           7724.7429     8077.7088     -352.9659
         1.1845                  0.0749             378.0           7576.6701     7830.6480     -253.9779
         1.2500                  0.0796             373.6           7390.1299     7759.5840     -369.4541
         1.3386                  0.0865             332.9           6480.1761     7114.5648     -634.3887
         1.4275                  0.0934             337.6           6184.0844     7188.9552    -1004.8708
         1.5164                  0.1003             315.7           5730.5114     6841.8000    -1111.2886
         1.6054                  0.1071             326.0           6181.8520     7005.7008     -823.8488
         1.6942                  0.1140             332.9           6155.7660     7114.5648     -958.7988
         1.7831                  0.1209             324.9           5749.8690     6987.5568    -1237.6878
         1.8718                  0.1277             352.5           6395.8558     7425.1296    -1029.2738
         1.9607                  0.1346             347.8           6174.8193     7351.6464    -1176.8271
         2.0497                  0.1415             323.6           5781.7194     6967.5984    -1185.8790
         2.1384                  0.1484             333.1           5798.9104     7117.5888    -1318.6784
         2.2272                  0.1552             334.5           5591.6900     7140.2688    -1548.5788
         2.2500                  0.1570             331.2           5541.9368     7087.6512    -1545.7144
         2.3388                  0.1639             324.8           5514.9543     6986.9520    -1471.9977
         2.4278                  0.1707             345.1           6137.2256     7307.4960    -1170.2704
         2.5168                  0.1776             333.7           5705.4458     7126.9632    -1421.5174
         2.6058                  0.1845             329.7           5789.5798     7064.0640    -1274.4842
         2.6945                  0.1914             328.2           5685.4191     7040.4768    -1355.0577
         2.7833                  0.1982             325.9           5809.7805     7003.2816    -1193.5011
         2.8725                  0.2051             337.1           5966.0025     7181.0928    -1215.0903
         2.9614                  0.2120             325.6           5674.4986     6999.3504    -1324.8518
         3.0502                  0.2188             351.1           5972.5519     7403.6592    -1431.1073
         3.1393                  0.2257             321.6           5553.5559     6935.5440    -1381.9881
         3.2283                  0.2326             330.9           5595.7199     7082.5104    -1486.7905
         3.2500                  0.2343             316.9           5543.3384     6861.1536    -1317.8152
         3.3390                  0.2411             335.8           5470.2630     7160.5296    -1690.2666
         3.4281                  0.2480             341.8           5741.9113     7255.7856    -1513.8743
         3.5172                  0.2549             321.4           5359.8208     6933.1248    -1573.3040
         3.6062                  0.2618             325.2           5609.4257     6993.3024    -1383.8767
         3.6953                  0.2686             329.2           5561.3776     7056.8064    -1495.4288
         3.7843                  0.2755             314.3           5269.8161     6819.4224    -1549.6063
         3.8733                  0.2824             328.2           5535.7568     7040.4768    -1504.7200
         3.9624                  0.2893             318.3           5268.7335     6883.8336    -1615.1001
         4.0514                  0.2961             332.5           5347.8775     7108.5168    -1760.6393
         4.1405                  0.3030             326.8           5319.4499     7017.4944    -1698.0445
         4.2296                  0.3099             329.8           5151.9553     7065.8784    -1913.9231
         4.2500                  0.3114             326.8           5311.3940     7018.0992    -1706.7052
         4.3390                  0.3183             338.9           5760.9175     7209.2160    -1448.2985
         4.4278                  0.3252             336.5           5672.4398     7171.7184    -1499.2786
         4.5170                  0.3321             340.3           5564.2041     7231.5936    -1667.3895
         4.6056                  0.3389             320.2           5547.1756     6912.8640    -1365.6884
         4.6946                  0.3458             343.4           6007.2976     7281.1872    -1273.8896
         4.7834                  0.3527             327.6           5714.8649     7030.1952    -1315.3303
         4.8724                  0.3596             334.5           5697.5004     7140.5712    -1443.0708
         4.9615                  0.3664             331.5           5545.8220     7092.7920    -1546.9700
         5.0505                  0.3733             321.9           5056.0149     6939.7776    -1883.7627
         5.1397                  0.3802             317.8           5126.7730     6875.0640    -1748.2910
         5.2287                  0.3870             328.8           5152.5243     7049.5488    -1897.0245
         5.2500                  0.3887             322.8           4949.4731     6955.2000    -2005.7269
         5.3389                  0.3956             316.7           4646.3790     6858.1296    -2211.7506
         5.4280                  0.4024             325.9           4765.1868     7003.2816    -2238.0948
         5.5170                  0.4093             333.8           5292.2338     7128.7776    -1836.5438
         5.6059                  0.4162             338.9           5103.2249     7209.8208    -2106.5959
         5.6948                  0.4230             313.6           4644.9342     6809.4432    -2164.5090
         5.7837                  0.4299             320.2           4890.5884     6913.7712    -2023.1828
         5.8727                  0.4368             321.2           4694.5655     6930.1008    -2235.5353
         5.9615                  0.4437             322.5           5175.3897     6949.4544    -1774.0647
         6.0508                  0.4505             333.4           5347.2202     7122.7296    -1775.5094
         6.1398                  0.4574             334.9           5236.2671     7146.0144    -1909.7473
         6.2289                  0.4643             326.8           5057.7029     7017.7968    -1960.0939
         6.2500                  0.4659             324.5           4883.1393     6982.1136    -2098.9743
         6.3390                  0.4728             319.5           5042.7839     6901.6752    -1858.8913
         6.4278                  0.4796             325.4           5222.1554     6996.6288    -1774.4734
         6.5168                  0.4865             334.7           5556.1245     7142.6880    -1586.5635
         6.6058                  0.4934             326.3           5315.7698     7010.8416    -1695.0718
         6.6946                  0.5003             337.4           5726.9739     7186.2336    -1459.2597
         6.7835                  0.5071             319.2           5640.6917     6897.1392    -1256.4475
         6.8727                  0.5140             339.6           5729.9163     7221.3120    -1491.3957
         6.9617                  0.5209             314.0           5409.7454     6815.1888    -1405.4434
         7.0508                  0.5278             325.3           5675.7681     6993.9072    -1318.1391
         7.1399                  0.5346             322.5           5707.6855     6949.1520    -1241.4665
         7.2288                  0.5415             336.3           5932.3792     7169.2992    -1236.9200
         7.2500                  0.5431             320.2           5784.8050     6913.7712    -1128.9662
         7.3389                  0.5500             332.5           6134.1241     7108.2144     -974.0903
         7.4277                  0.5569             333.0           5995.0949     7116.3792    -1121.2843
         7.5167                  0.5638             328.4           5601.2559     7043.5008    -1442.2449
         7.6056                  0.5706             343.7           6240.4186     7286.0256    -1045.6070
         7.6946                  0.5775             346.9           6212.9800     7337.4336    -1124.4536
         7.7838                  0.5844             353.9           6166.1946     7448.4144    -1282.2198
         7.8726                  0.5912             340.8           5974.4190     7240.3632    -1265.9442
         7.9618                  0.5981             343.4           6086.6633     7281.4896    -1194.8263
         8.0509                  0.6050             334.8           6116.0840     7145.4096    -1029.3256
         8.1399                  0.6119             332.7           5757.1213     7111.2384    -1354.1171
         8.2290                  0.6187             332.5           5870.8801     7109.1216    -1238.2415
         8.2500                  0.6204             315.4           5501.4080     6837.2640    -1335.8560
         8.3389                  0.6272             326.6           5689.5796     7015.0752    -1325.4956
         8.4278                  0.6341             337.9           5734.9112     7193.4912    -1458.5800
         8.5166                  0.6410             326.5           5449.1339     7013.2608    -1564.1269
         8.6056                  0.6478             317.5           5431.0628     6870.8304    -1439.7676
         8.6944                  0.6547             314.2           5389.6719     6817.6080    -1427.9361
